Visiting : google.de
32097	23456	3	15169	0
32097	23456	3	15169	0
32097	23456	3	15169	0
32097	23456	3	15169	0
32097	23456	3	15169	0
32097	23456	3	15169	0
32097	23456	3	15169	0
32097	23456	3	15169	0
32097	23456	3	15169	0
32097	23456	3	15169	0
32097	23456	3	15169	0
32097	23456	3	15169	0
32097	23456	3	4436	0
32097	23456	3	4436	0
32097	23456	3	4436	0
32097	23456	3	4436	0
32097	23456	3	4436	0
32097	23456	3	4436	0
32097	23456	3	4436	0
32097	23456	3	4436	0
32097	23456	3	15169	0
32097	23456	3	15169	0
Visiting : facebook.com
32097	23456	3	32934	0
32097	23456	3	32934	0
32097	23456	3	32934	0
32097	23456	3	32934	0
32097	23456	3	15133	0
32097	23456	3	15133	0
32097	23456	3	15133	0
32097	23456	3	15133	0
32097	23456	3	15133	0
32097	23456	3	15133	0
32097	23456	3	32934	0
32097	23456	3	32934	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
Visiting : amazon.de
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
32097	23456	3	16509	0
Visiting : ebay.de
32097	23456	3	11643	0
32097	23456	3	11643	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	3257	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	3257	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	11643	0
32097	23456	3	3257	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	1273	0
32097	23456	3	1273	0
32097	23456	3	11643	0
32097	23456	3	3257	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	1273	0
32097	23456	3	1273	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	5719	0
32097	23456	3	2914	0
